  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   3.981E+015  6.854E-042  4.457E-041  3.009E-043  6.353E-044  2.655E-045  3.855E-044  6.107E-054  5.427E-040  4.541E-034  5.070E-044
   4.467E+015  9.301E-042  7.247E-041  4.134E-043  8.775E-044  3.220E-045  4.917E-044  8.651E-054  9.167E-040  6.889E-034  7.785E-044
   5.012E+015  1.255E-041  1.166E-040  5.689E-043  1.209E-043  3.879E-045  6.315E-044  1.212E-053  1.526E-039  1.030E-033  1.172E-043
   5.623E+015  1.686E-041  1.855E-040  7.842E-043  1.658E-043  4.649E-045  8.162E-044  1.679E-053  2.506E-039  1.519E-033  1.734E-043
   6.310E+015  2.257E-041  2.916E-040  1.083E-042  2.262E-043  5.552E-045  1.060E-043  2.293E-053  4.060E-039  2.210E-033  2.524E-043
   7.079E+015  3.017E-041  4.529E-040  1.502E-042  3.061E-043  6.608E-045  1.381E-043  3.088E-053  6.486E-039  3.177E-033  3.620E-043
   7.943E+015  4.048E-041  6.934E-040  2.133E-042  4.093E-043  7.831E-045  1.793E-043  4.096E-053  1.022E-038  4.517E-033  5.125E-043
   8.913E+015  5.565E-041  1.042E-039  3.319E-042  5.362E-043  9.268E-045  2.297E-043  5.355E-053  1.586E-038  6.364E-033  7.190E-043
   1.000E+016  8.422E-041  1.522E-039  6.864E-042  6.770E-043  1.131E-044  2.841E-043  6.908E-053  2.411E-038  8.907E-033  1.012E-042
   1.122E+016  1.643E-040  2.127E-039  2.471E-041  8.029E-043  1.610E-044  3.279E-043  8.811E-053  3.559E-038  1.240E-032  1.489E-042
   1.259E+016  4.508E-040  2.783E-039  1.576E-040  8.740E-043  3.115E-044  3.384E-043  1.121E-052  5.010E-038  1.713E-032  2.569E-042
   1.413E+016  1.417E-039  3.347E-039  1.180E-039  9.084E-043  7.323E-044  3.035E-043  1.482E-052  6.559E-038  2.311E-032  6.342E-042
   1.585E+016  3.749E-039  3.676E-039  6.470E-039  1.229E-042  1.656E-043  2.380E-043  2.344E-052  7.792E-038  2.972E-032  2.318E-041
   1.778E+016  6.965E-039  3.697E-039  2.138E-038  2.934E-042  3.215E-043  1.682E-043  5.566E-052  8.304E-038  3.574E-032  9.895E-041
   1.995E+016  1.049E-038  3.434E-039  4.756E-038  7.677E-042  5.394E-043  1.110E-043  2.112E-051  7.987E-038  4.015E-032  4.153E-040
   2.239E+016  1.688E-038  2.962E-039  9.232E-038  1.823E-041  8.601E-043  7.218E-044  1.128E-050  7.000E-038  4.254E-032  1.676E-039
   2.512E+016  2.861E-038  2.415E-039  1.861E-037  4.194E-041  1.338E-042  5.641E-044  8.256E-050  5.633E-038  4.314E-032  6.423E-039
   2.818E+016  5.024E-038  2.015E-039  4.169E-037  9.809E-041  2.016E-042  8.058E-044  9.394E-049  4.349E-038  4.314E-032  2.189E-038
   3.162E+016  1.104E-037  2.137E-039  1.129E-036  2.608E-040  3.650E-042  2.539E-043  1.491E-047  3.754E-038  4.651E-032  7.007E-038
   3.548E+016  6.062E-037  4.745E-039  5.600E-036  1.246E-039  1.746E-041  2.453E-042  2.391E-046  5.286E-038  7.187E-032  3.667E-037
   3.981E+016  1.436E-035  5.468E-038  1.302E-034  2.808E-038  2.924E-040  4.061E-041  3.476E-045  2.332E-037  2.816E-031  4.019E-036
   4.467E+016  4.522E-034  1.876E-036  5.872E-033  1.229E-036  6.611E-039  5.544E-040  4.515E-044  3.125E-036  2.761E-030  4.662E-035
   5.012E+016  1.137E-032  6.987E-035  2.261E-031  4.452E-035  1.395E-037  5.084E-039  4.769E-043  6.319E-035  3.546E-029  4.153E-034
   5.623E+016  2.109E-031  2.128E-033  6.696E-030  1.149E-033  2.362E-036  2.841E-038  3.202E-042  1.143E-033  3.697E-028  2.729E-033
   6.310E+016  3.007E-030  5.567E-032  1.582E-028  2.182E-032  2.918E-035  1.060E-037  1.416E-041  1.954E-032  3.369E-027  1.503E-032
   7.079E+016  4.006E-029  1.568E-030  3.408E-027  3.653E-031  2.933E-034  4.506E-037  4.566E-041  3.890E-031  3.144E-026  7.960E-032
   7.943E+016  8.071E-028  7.468E-029  9.391E-026  8.685E-030  4.469E-033  6.960E-036  1.526E-040  1.386E-029  4.304E-025  5.004E-031
   8.913E+016  4.767E-026  9.080E-027  5.966E-024  5.963E-028  2.461E-031  6.043E-034  2.129E-039  1.205E-027  1.296E-023  4.810E-030
   1.000E+017  9.871E-024  2.779E-024  1.139E-021  1.458E-025  5.239E-029  1.665E-031  5.517E-037  2.376E-025  1.014E-021  9.838E-029
   1.122E+017  2.522E-021  7.327E-022  2.724E-019  4.686E-023  1.104E-026  2.800E-029  6.650E-035  2.991E-023  6.297E-020  2.980E-027
   1.259E+017  2.135E-019  5.130E-020  2.112E-017  4.823E-021  6.114E-025  9.260E-028  1.124E-033  8.992E-022  1.103E-018  4.937E-026
   1.413E+017  5.363E-018  9.762E-019  4.670E-016  1.376E-019  8.659E-024  6.433E-027  3.195E-033  7.345E-021  5.872E-018  2.660E-025
   1.585E+017  4.799E-017  6.452E-018  3.620E-015  1.331E-018  3.872E-023  1.154E-026  1.982E-033  2.151E-020  1.217E-017  4.518E-025
   1.778E+017  1.823E-016  1.845E-017  1.194E-014  5.303E-018  6.528E-023  6.306E-027  3.441E-034  2.951E-020  1.262E-017  2.902E-025
   1.995E+017  3.466E-016  2.816E-017  1.994E-014  1.035E-017  4.832E-023  1.240E-027  2.182E-035  2.526E-020  8.626E-018  8.901E-026
   2.239E+017  3.931E-016  2.831E-017  2.019E-014  1.187E-017  1.826E-023  1.084E-028  5.907E-037  1.769E-020  5.057E-018  1.704E-026
   2.512E+017  3.180E-016  2.225E-017  1.484E-014  9.617E-018  4.058E-024  4.989E-030  6.551E-039  1.164E-020  2.894E-018  2.406E-027
   2.818E+017  2.113E-016  1.508E-017  9.123E-015  6.356E-018  5.887E-025  1.264E-031  2.605E-041  7.292E-021  1.630E-018  2.461E-028
   3.162E+017  1.245E-016  9.163E-018  5.050E-015  3.707E-018  5.981E-026  1.746E-033  3.235E-044  4.325E-021  8.917E-019  1.711E-029
   3.548E+017  6.668E-017  5.031E-018  2.570E-015  1.956E-018  4.721E-027  1.338E-035  6.301E-047  2.427E-021  4.709E-019  7.818E-031
   3.981E+017  3.259E-017  2.475E-018  1.193E-015  9.404E-019  3.922E-028  5.938E-038  2.177E-048  1.278E-021  2.375E-019  2.365E-032
   4.467E+017  1.614E-017  1.068E-018  5.001E-016  4.751E-019  5.675E-029  1.787E-040  1.352E-049  6.297E-022  1.150E-019  6.952E-034
   5.012E+017  8.020E-018  4.331E-019  1.982E-016  2.438E-019  1.102E-029 -1.147E-042  1.240E-050  3.067E-022  5.543E-020  1.816E-035
   RADIUS      C9H         C9H+        C9H2        C9H2+       C9H3+       C9H4+       CH3C8H      C8O+        C8O         CH3C7N      



   RADIUS      C9H5+       HC8O+       HC8O        CH3C7NH+    HC8OH+      H2C8OH+     C10+        C10         C10-        C10H-       
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  6.122E-066  4.083E-044  1.267E-047  2.621E-053  1.194E-045  3.672E-047  6.135E-065  5.575E-062  4.416E-064  2.787E-066
   1.259E+014  5.656E-063  1.046E-041  9.842E-045  7.907E-051  3.239E-043  8.079E-045  1.492E-061  4.841E-058  1.055E-059  8.256E-062
   1.413E+014  2.318E-061  2.071E-040  3.443E-043  1.019E-049  6.602E-042  1.328E-043  1.563E-059  9.060E-056  3.230E-057  2.676E-059
   1.585E+014  2.618E-060  1.456E-039  3.392E-042  3.718E-049  4.474E-041  7.489E-043  4.120E-058  3.328E-054  1.631E-055  1.336E-057
   1.778E+014  1.499E-059  5.878E-039  1.702E-041  6.744E-049  1.667E-040  2.391E-042  5.071E-057  5.080E-053  3.178E-054  2.506E-056
   1.995E+014  5.711E-059  1.692E-038  5.662E-041  7.806E-049  4.324E-040  5.445E-042  3.872E-056  4.468E-052  3.412E-053  2.556E-055
   2.239E+014  1.668E-058  3.897E-038  1.437E-040  6.689E-049  8.886E-040  1.008E-041  2.139E-055  2.706E-051  2.450E-052  1.733E-054
   2.512E+014  4.053E-058  7.710E-038  3.029E-040  4.818E-049  1.565E-039  1.650E-041  9.380E-055  1.252E-050  1.314E-051  8.739E-054
   2.818E+014  8.611E-058  1.370E-037  5.601E-040  3.402E-049  2.484E-039  2.523E-041  3.462E-054  4.733E-050  5.653E-051  3.526E-053
   3.162E+014  1.654E-057  2.254E-037  9.419E-040  2.790E-049  3.665E-039  3.738E-041  1.123E-053  1.537E-049  2.060E-050  1.201E-052
   3.548E+014  2.935E-057  3.505E-037  1.477E-039  2.885E-049  5.134E-039  5.474E-041  3.291E-053  4.421E-049  6.561E-050  3.567E-052
   3.981E+014  4.896E-057  5.232E-037  2.196E-039  3.630E-049  6.926E-039  7.993E-041  8.902E-053  1.156E-048  1.881E-049  9.517E-052
   4.467E+014  7.766E-057  7.583E-037  3.138E-039  5.250E-049  9.088E-039  1.165E-040  2.257E-052  2.801E-048  4.952E-049  2.326E-051
   5.012E+014  1.183E-056  1.076E-036  4.348E-039  8.365E-049  1.169E-038  1.693E-040  5.432E-052  6.369E-048  1.215E-048  5.294E-051
   5.623E+014  1.742E-056  1.506E-036  5.887E-039  1.419E-048  1.484E-038  2.446E-040  1.252E-051  1.375E-047  2.812E-048  1.136E-050
   6.310E+014  2.496E-056  2.091E-036  7.836E-039  2.502E-048  1.869E-038  3.507E-040  2.782E-051  2.841E-047  6.196E-048  2.323E-050
   7.079E+014  3.502E-056  2.894E-036  1.031E-038  4.532E-048  2.344E-038  4.985E-040  5.996E-051  5.659E-047  1.311E-047  4.565E-050
   7.943E+014  4.837E-056  4.012E-036  1.346E-038  8.421E-048  2.941E-038  7.021E-040  1.258E-050  1.093E-046  2.678E-047  8.682E-050
   8.913E+014  6.616E-056  5.590E-036  1.751E-038  1.608E-047  3.701E-038  9.791E-040  2.581E-050  2.053E-046  5.307E-047  1.608E-049
   1.000E+015  9.038E-056  7.852E-036  2.277E-038  3.140E-047  4.681E-038  1.350E-039  5.187E-050  3.766E-046  1.024E-046  2.914E-049
   1.122E+015  1.241E-055  1.114E-035  2.969E-038  6.190E-047  5.961E-038  1.837E-039  1.024E-049  6.766E-046  1.933E-046  5.193E-049
   1.259E+015  1.745E-055  1.598E-035  3.887E-038  1.211E-046  7.648E-038  2.478E-039  1.988E-049  1.193E-045  3.572E-046  9.130E-049
   1.413E+015  2.524E-055  2.321E-035  5.117E-038  2.318E-046  9.882E-038  3.355E-039  3.802E-049  2.068E-045  6.482E-046  1.589E-048
   1.585E+015  3.709E-055  3.414E-035  6.778E-038  4.305E-046  1.285E-037  4.602E-039  7.173E-049  3.530E-045  1.157E-045  2.745E-048
   1.778E+015  5.442E-055  5.091E-035  9.037E-038  7.735E-046  1.680E-037  6.393E-039  1.341E-048  5.941E-045  2.033E-045  4.717E-048
   1.995E+015  7.907E-055  7.685E-035  1.212E-037  1.345E-045  2.208E-037  8.932E-039  2.467E-048  9.869E-045  3.524E-045  8.072E-048
   2.239E+015  1.138E-054  1.170E-034  1.636E-037  2.268E-045  2.909E-037  1.245E-038  4.498E-048  1.620E-044  6.032E-045  1.378E-047
   2.512E+015  1.627E-054  1.784E-034  2.215E-037  3.717E-045  3.832E-037  1.724E-038  8.119E-048  2.631E-044  1.020E-044  2.349E-047
   2.818E+015  2.311E-054  2.710E-034  3.002E-037  5.937E-045  5.025E-037  2.362E-038  1.450E-047  4.226E-044  1.705E-044  3.997E-047
   3.162E+015  3.263E-054  4.077E-034  4.061E-037  9.265E-045  6.538E-037  3.200E-038  2.580E-047  6.723E-044  2.820E-044  6.786E-047
   3.548E+015  4.577E-054  6.056E-034  5.465E-037  1.415E-044  8.414E-037  4.285E-038  4.531E-047  1.060E-043  4.618E-044  1.150E-046
   3.981E+015  6.364E-054  8.874E-034  7.301E-037  2.120E-044  1.070E-036  5.663E-038  7.913E-047  1.660E-043  7.511E-044  1.951E-046
   4.467E+015  8.748E-054  1.280E-033  9.656E-037  3.116E-044  1.342E-036  7.373E-038  1.372E-046  2.578E-043  1.210E-043  3.297E-046
   5.012E+015  1.186E-053  1.818E-033  1.262E-036  4.502E-044  1.660E-036  9.437E-038  2.366E-046  3.969E-043  1.928E-043  5.543E-046
   5.623E+015  1.584E-053  2.548E-033  1.630E-036  6.398E-044  2.027E-036  1.185E-037  4.054E-046  6.069E-043  3.049E-043  9.280E-046
   6.310E+015  2.079E-053  3.523E-033  2.080E-036  8.953E-044  2.444E-036  1.458E-037  6.915E-046  9.229E-043  4.788E-043  1.549E-045
   7.079E+015  2.679E-053  4.810E-033  2.623E-036  1.234E-043  2.910E-036  1.752E-037  1.176E-045  1.397E-042  7.477E-043  2.591E-045
   7.943E+015  3.380E-053  6.475E-033  3.271E-036  1.676E-043  3.415E-036  2.051E-037  1.996E-045  2.108E-042  1.164E-042  4.447E-045
   8.913E+015  4.148E-053  8.551E-033  4.039E-036  2.251E-043  3.922E-036  2.322E-037  3.387E-045  3.173E-042  1.809E-042  8.531E-045
   1.000E+016  4.895E-053  1.095E-032  4.941E-036  3.061E-043  4.342E-036  2.508E-037  5.762E-045  4.771E-042  2.820E-042  2.177E-044
   1.122E+016  5.476E-053  1.330E-032  5.985E-036  4.606E-043  4.512E-036  2.550E-037  9.829E-045  7.152E-042  4.398E-042  7.791E-044
   1.259E+016  5.936E-053  1.479E-032  7.154E-036  9.210E-043  4.262E-036  2.499E-037  1.674E-044  1.059E-041  6.710E-042  3.020E-043
   1.413E+016  7.309E-053  1.450E-032  8.424E-036  2.637E-042  3.738E-036  2.734E-037  2.800E-044  1.506E-041  9.299E-042  9.050E-043
   1.585E+016  1.332E-052  1.231E-032  1.017E-035  8.899E-042  4.010E-036  3.867E-037  4.472E-044  1.956E-041  1.019E-041  1.634E-042
   1.778E+016  3.694E-052  9.215E-033  1.489E-035  2.904E-041  7.126E-036  5.680E-037  6.680E-044  2.190E-041  7.990E-042  1.759E-042
   1.995E+016  1.345E-051  6.290E-033  2.916E-035  8.786E-041  1.333E-035  6.988E-037  9.320E-044  2.100E-041  5.048E-042  1.417E-042
   2.239E+016  5.989E-051  3.995E-033  6.333E-035  2.500E-040  2.103E-035  7.701E-037  1.235E-043  1.795E-041  3.030E-042  1.050E-042
   2.512E+016  3.512E-050  2.423E-033  1.347E-034  6.274E-040  2.923E-035  8.277E-037  1.606E-043  1.420E-041  1.865E-042  8.261E-043
   2.818E+016  3.052E-049  1.638E-033  2.806E-034  1.280E-039  3.912E-035  1.069E-036  2.180E-043  1.126E-041  1.277E-042  8.730E-043
   3.162E+016  3.185E-048  1.749E-033  6.540E-034  2.830E-039  7.209E-035  2.755E-036  3.482E-043  1.113E-041  1.172E-042  1.628E-042
   3.548E+016  3.151E-047  3.852E-033  3.078E-033  1.461E-038  4.020E-034  1.226E-035  8.506E-043  2.418E-041  2.423E-042  6.958E-042
   3.981E+016  2.903E-046  1.724E-032  4.299E-032  1.252E-037  4.777E-033  6.414E-035  1.162E-041  3.930E-040  3.778E-041  1.601E-040
   4.467E+016  2.419E-045  1.242E-031  7.810E-031  9.589E-037  5.752E-032  3.442E-034  9.362E-040  1.546E-038  1.455E-039  8.288E-039
   5.012E+016  1.481E-044  9.936E-031  1.191E-029  5.342E-036  5.215E-031  1.680E-033  7.916E-038  5.498E-037  5.337E-038  3.674E-037
   5.623E+016  5.096E-044  6.343E-030  1.218E-028  2.179E-035  2.997E-030  6.119E-033  5.067E-036  1.526E-035  1.695E-036  1.241E-035
   6.310E+016  1.071E-043  3.702E-029  9.495E-028  7.452E-035  1.280E-029  1.684E-032  2.574E-034  3.510E-034  4.859E-035  3.357E-034
   7.079E+016  1.760E-043  2.452E-028  6.503E-027  2.593E-034  5.122E-029  4.004E-032  1.266E-032  8.858E-033  1.588E-033  8.373E-033
   7.943E+016  5.104E-043  3.047E-027  5.533E-026  1.321E-033  3.411E-028  1.640E-031  9.305E-031  4.202E-031  8.944E-032  2.737E-031
   8.913E+016  1.595E-041  1.061E-025  1.069E-024  1.385E-032  7.336E-027  2.559E-030  1.711E-028  6.178E-029  1.291E-029  2.174E-029
   1.000E+017  5.325E-039  1.041E-023  7.110E-023  3.892E-031  6.096E-025  1.653E-028  8.273E-026  2.658E-026  4.752E-027  5.474E-027
   1.122E+017  5.031E-037  6.306E-022  6.162E-021  1.474E-029  5.007E-023  8.290E-027  4.068E-023  1.207E-023  1.788E-024  1.802E-024
   1.259E+017  5.860E-036  1.029E-020  1.848E-019  2.884E-028  1.267E-021  1.155E-025  5.518E-021  1.532E-021  1.928E-022  1.996E-022
   1.413E+017  1.007E-035  5.194E-020  1.754E-018  1.810E-027  1.000E-020  4.726E-025  1.911E-019  5.012E-020  5.601E-021  6.489E-021
   1.585E+017  2.980E-036  1.012E-019  6.359E-018  3.640E-027  2.994E-020  6.754E-025  2.136E-018  5.405E-019  5.635E-020  7.636E-020
   1.778E+017  1.588E-037  9.365E-020  1.074E-017  2.787E-027  4.097E-020  3.956E-025  9.512E-018  2.400E-018  2.459E-019  3.934E-019
   1.995E+017  1.705E-039  5.389E-020  1.049E-017  1.014E-027  3.184E-020  1.153E-025  2.029E-017  5.304E-018  5.622E-019  1.033E-018
   2.239E+017  6.737E-042  2.736E-020  7.494E-018  2.264E-028  1.823E-020  2.141E-026  2.504E-017  6.922E-018  7.969E-019  1.588E-018
   2.512E+017  1.623E-044  1.484E-020  4.679E-018  3.630E-029  9.249E-021  2.978E-027  2.155E-017  6.238E-018  8.141E-019  1.642E-018
   2.818E+017  1.104E-046  8.183E-021  2.756E-018  4.095E-030  4.184E-021  3.012E-028  1.499E-017  4.429E-018  6.786E-019  1.317E-018
   3.162E+017  6.695E-048  4.270E-021  1.562E-018  3.066E-031  1.551E-021  2.019E-029  9.140E-018  2.718E-018  5.015E-019  9.180E-019
   3.548E+017  3.441E-049  2.083E-021  8.512E-019  1.483E-032  4.011E-022  8.335E-031  5.012E-018  1.504E-018  3.398E-019  5.881E-019
   3.981E+017  1.612E-050  9.660E-022  4.382E-019  4.704E-034  3.253E-023  1.273E-032  2.460E-018  7.538E-019  2.079E-019  3.436E-019
   4.467E+017  1.102E-051  4.458E-022  2.046E-019  1.510E-035  1.185E-025  1.398E-035  1.054E-018  3.410E-019  1.001E-019  1.615E-019
   5.012E+017  1.027E-052  2.006E-022  9.117E-020  4.421E-037  2.663E-028  1.277E-038  4.229E-019  1.453E-019  4.252E-020  6.584E-020
   RADIUS      C9H5+       HC8O+       HC8O        CH3C7NH+    HC8OH+      H2C8OH+     C10+        C10         C10-        C10H-       



   RADIUS      C10H+       C10H        MgC8H       C9N-        MgC8H2+     MgC7N       C9N         C10H2+      C9N+        C10H2       
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  5.589E-061  1.021E-063  0.000E+000  1.219E-059  0.000E+000  0.000E+000  1.855E-057  8.031E-063  1.311E-067  1.638E-062
   1.259E+014  1.854E-057  1.090E-059  0.000E+000  6.155E-056  0.000E+000  0.000E+000  3.092E-054  2.890E-059  2.906E-064  1.608E-058
   1.413E+014  2.215E-055  2.134E-057  0.000E+000  5.160E-054  0.000E+000  0.000E+000  1.481E-052  3.644E-057  2.169E-062  2.643E-056
   1.585E+014  6.129E-054  7.669E-056  0.000E+000  8.920E-053  0.000E+000  0.000E+000  1.761E-051  1.046E-055  4.015E-061  7.974E-055
   1.778E+014  7.558E-053  1.117E-054  0.000E+000  6.858E-052  0.000E+000  0.000E+000  1.013E-050  1.307E-054  3.530E-060  9.823E-054
   1.995E+014  5.604E-052  9.273E-054  0.000E+000  3.240E-051  0.000E+000  0.000E+000  3.773E-050  9.576E-054  1.970E-059  6.994E-053
   2.239E+014  2.944E-051  5.268E-053  0.000E+000  1.115E-050  0.000E+000  0.000E+000  1.066E-049  4.868E-053  8.121E-059  3.448E-052
   2.512E+014  1.208E-050  2.278E-052  0.000E+000  3.097E-050  0.000E+000  0.000E+000  2.519E-049  1.900E-052  2.708E-058  1.308E-051
   2.818E+014  4.128E-050  8.023E-052  0.000E+000  7.438E-050  0.000E+000  0.000E+000  5.316E-049  6.092E-052  7.733E-058  4.081E-051
   3.162E+014  1.229E-049  2.418E-051  0.000E+000  1.619E-049  0.000E+000  0.000E+000  1.045E-048  1.683E-051  1.967E-057  1.099E-050
   3.548E+014  3.280E-049  6.438E-051  0.000E+000  3.293E-049  0.000E+000  0.000E+000  1.957E-048  4.136E-051  4.573E-057  2.634E-050
   3.981E+014  8.042E-049  1.554E-050  0.000E+000  6.388E-049  0.000E+000  0.000E+000  3.545E-048  9.269E-051  9.917E-057  5.759E-050
   4.467E+014  1.841E-048  3.465E-050  0.000E+000  1.195E-048  0.000E+000  0.000E+000  6.241E-048  1.929E-050  2.034E-056  1.169E-049
   5.012E+014  3.985E-048  7.242E-050  0.000E+000  2.171E-048  0.000E+000  0.000E+000  1.071E-047  3.778E-050  3.989E-056  2.233E-049
   5.623E+014  8.235E-048  1.435E-049  0.000E+000  3.843E-048  0.000E+000  0.000E+000  1.794E-047  7.039E-050  7.546E-056  4.055E-049
   6.310E+014  1.637E-047  2.720E-049  0.000E+000  6.646E-048  0.000E+000  0.000E+000  2.943E-047  1.258E-049  1.386E-055  7.059E-049
   7.079E+014  3.151E-047  4.972E-049  0.000E+000  1.126E-047  0.000E+000  0.000E+000  4.735E-047  2.170E-049  2.486E-055  1.185E-048
   7.943E+014  5.895E-047  8.812E-049  0.000E+000  1.872E-047  0.000E+000  0.000E+000  7.502E-047  3.632E-049  4.379E-055  1.930E-048
   8.913E+014  1.076E-046  1.522E-048  0.000E+000  3.066E-047  0.000E+000  0.000E+000  1.175E-046  5.920E-049  7.605E-055  3.058E-048
   1.000E+015  1.923E-046  2.574E-048  0.000E+000  4.964E-047  0.000E+000  0.000E+000  1.826E-046  9.430E-049  1.308E-054  4.730E-048
   1.122E+015  3.370E-046  4.275E-048  0.000E+000  7.975E-047  0.000E+000  0.000E+000  2.834E-046  1.471E-048  2.238E-054  7.158E-048
   1.259E+015  5.804E-046  6.995E-048  0.000E+000  1.277E-046  0.000E+000  0.000E+000  4.405E-046  2.254E-048  3.823E-054  1.062E-047
   1.413E+015  9.843E-046  1.131E-047  0.000E+000  2.045E-046  0.000E+000  0.000E+000  6.854E-046  3.395E-048  6.544E-054  1.545E-047
   1.585E+015  1.645E-045  1.809E-047  0.000E+000  3.272E-046  0.000E+000  0.000E+000  1.063E-045  5.037E-048  1.127E-053  2.206E-047
   1.778E+015  2.715E-045  2.871E-047  0.000E+000  5.220E-046  0.000E+000  0.000E+000  1.639E-045  7.369E-048  1.963E-053  3.093E-047
   1.995E+015  4.425E-045  4.525E-047  0.000E+000  8.292E-046  0.000E+000  0.000E+000  2.510E-045  1.064E-047  3.451E-053  4.262E-047
   2.239E+015  7.135E-045  7.101E-047  0.000E+000  1.310E-045  0.000E+000  0.000E+000  3.817E-045  1.520E-047  6.166E-053  5.775E-047
   2.512E+015  1.138E-044  1.110E-046  0.000E+000  2.056E-045  0.000E+000  0.000E+000  5.763E-045  2.146E-047  1.116E-052  7.705E-047
   2.818E+015  1.799E-044  1.729E-046  0.000E+000  3.207E-045  0.000E+000  0.000E+000  8.635E-045  3.001E-047  2.040E-052  1.013E-046
   3.162E+015  2.817E-044  2.686E-046  0.000E+000  4.963E-045  0.000E+000  0.000E+000  1.283E-044  4.154E-047  3.768E-052  1.314E-046
   3.548E+015  4.375E-044  4.166E-046  0.000E+000  7.621E-045  0.000E+000  0.000E+000  1.887E-044  5.704E-047  6.932E-052  1.685E-046
   3.981E+015  6.751E-044  6.465E-046  0.000E+000  1.161E-044  0.000E+000  0.000E+000  2.744E-044  7.781E-047  1.273E-051  2.138E-046
   4.467E+015  1.034E-043  1.001E-045  0.000E+000  1.746E-044  0.000E+000  0.000E+000  3.927E-044  1.053E-046  2.319E-051  2.688E-046
   5.012E+015  1.572E-043  1.545E-045  0.000E+000  2.586E-044  0.000E+000  0.000E+000  5.514E-044  1.415E-046  4.180E-051  3.356E-046
   5.623E+015  2.376E-043  2.381E-045  0.000E+000  3.767E-044  0.000E+000  0.000E+000  7.588E-044  1.889E-046  7.440E-051  4.173E-046
   6.310E+015  3.574E-043  3.665E-045  0.000E+000  5.389E-044  0.000E+000  0.000E+000  1.022E-043  2.508E-046  1.308E-050  5.188E-046
   7.079E+015  5.351E-043  5.667E-045  0.000E+000  7.563E-044  0.000E+000  0.000E+000  1.344E-043  3.312E-046  2.273E-050  6.487E-046
   7.943E+015  7.964E-043  9.011E-045  0.000E+000  1.041E-043  0.000E+000  0.000E+000  1.729E-043  4.335E-046  3.909E-050  8.263E-046
   8.913E+015  1.173E-042  1.608E-044  0.000E+000  1.404E-043  0.000E+000  0.000E+000  2.173E-043  5.578E-046  6.712E-050  1.131E-045
   1.000E+016  1.695E-042  3.856E-044  0.000E+000  1.850E-043  0.000E+000  0.000E+000  2.668E-043  6.928E-046  1.190E-049  2.130E-045
   1.122E+016  2.361E-042  1.343E-043  0.000E+000  2.337E-043  0.000E+000  0.000E+000  3.237E-043  8.054E-046  2.353E-049  9.951E-045
   1.259E+016  3.098E-042  5.584E-043  0.000E+000  2.724E-043  0.000E+000  0.000E+000  4.254E-043  8.487E-046  5.582E-049  9.603E-044
   1.413E+016  3.751E-042  2.187E-042  0.000E+000  3.183E-043  0.000E+000  0.000E+000  8.735E-043  8.570E-046  1.511E-048  8.771E-043
   1.585E+016  4.146E-042  6.705E-042  0.000E+000  7.225E-043  0.000E+000  0.000E+000  3.732E-042  1.347E-045  4.103E-048  5.134E-042
   1.778E+016  4.179E-042  1.412E-041  0.000E+000  2.938E-042  0.000E+000  0.000E+000  2.112E-041  4.314E-045  1.034E-047  1.766E-041
   1.995E+016  3.859E-042  2.072E-041  0.000E+000  1.094E-041  0.000E+000  0.000E+000  1.076E-040  1.346E-044  2.478E-047  4.044E-041
   2.239E+016  3.277E-042  2.421E-041  0.000E+000  3.326E-041  0.000E+000  0.000E+000  4.324E-040  3.256E-044  6.483E-047  7.275E-041
   2.512E+016  2.584E-042  2.707E-041  0.000E+000  8.408E-041  0.000E+000  0.000E+000  1.329E-039  6.330E-044  2.056E-046  1.157E-040
   2.818E+016  2.012E-042  3.869E-041  0.000E+000  1.847E-040  0.000E+000  0.000E+000  3.216E-039  1.110E-043  7.114E-046  1.846E-040
   3.162E+016  1.812E-042  8.887E-041  0.000E+000  4.007E-040  0.000E+000  0.000E+000  7.154E-039  2.299E-043  2.564E-045  3.755E-040
   3.548E+016  2.633E-042  4.141E-040  0.000E+000  1.326E-039  0.000E+000  0.000E+000  2.367E-038  8.754E-043  1.412E-044  1.435E-039
   3.981E+016  2.393E-041  9.701E-039  0.000E+000  1.869E-038  0.000E+000  0.000E+000  3.318E-037  1.609E-041  3.264E-043  2.646E-038
   4.467E+016  1.175E-039  4.965E-037  0.000E+000  5.266E-037  0.000E+000  0.000E+000  9.113E-036  1.105E-039  1.481E-041  1.818E-036
   5.012E+016  5.742E-038  2.082E-035  0.000E+000  1.198E-035  0.000E+000  0.000E+000  1.944E-034  6.961E-038  5.318E-040  1.185E-034
   5.623E+016  2.035E-036  6.150E-034  0.000E+000  2.051E-034  0.000E+000  0.000E+000  2.891E-033  2.998E-036  1.395E-038  5.719E-033
   6.310E+016  5.598E-035  1.323E-032  0.000E+000  2.469E-033  0.000E+000  0.000E+000  2.757E-032  8.982E-035  2.807E-037  2.089E-031
